PROSPECTID,t,timestamp,action_type,payload
13243,0,2023-01-01,MISC_CLEAR,{}
13243,1,2023-01-31,ENQUIRY,"{""product"": ""PL""}"
13243,5,2023-05-31,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.19536408310287007}"
13243,8,2023-08-29,ENQUIRY,"{""product"": ""CC""}"
13243,9,2023-09-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6622772773252983}"
13243,9,2023-09-28,ENQUIRY,"{""product"": ""CC""}"
13243,10,2023-10-28,ENQUIRY,"{""product"": ""CC""}"
13243,10,2023-10-28,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.1205114652769844}"
13243,11,2023-11-27,ENQUIRY,"{""product"": ""PL""}"
13243,11,2023-11-27,MISC_CLEAR,{}
13243,13,2024-01-26,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
13243,14,2024-02-25,MISC_CLEAR,{}
13243,15,2024-03-26,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
13243,15,2024-03-26,ENQUIRY,"{""product"": ""PL""}"
13243,17,2024-05-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5763840143143333}"
13243,18,2024-06-24,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
13243,18,2024-06-24,ENQUIRY,"{""product"": ""CC""}"
13243,19,2024-07-24,ENQUIRY,"{""product"": ""HL""}"
13243,21,2024-09-22,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.5809927293854603}"
14086,1,2023-01-31,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.19939585507700136}"
14086,2,2023-03-02,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6138630570172731}"
14086,2,2023-03-02,NEW_ACCOUNT,"{""product"": ""CC""}"
14086,3,2023-04-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7599340624416768}"
14086,5,2023-05-31,ENQUIRY,"{""product"": ""CC""}"
14086,6,2023-06-30,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.17609057547398205}"
14086,7,2023-07-30,ENQUIRY,"{""product"": ""CC""}"
14086,8,2023-08-29,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4295831118744525}"
14086,8,2023-08-29,ENQUIRY,"{""product"": ""PL""}"
14086,9,2023-09-28,MISC_CLEAR,{}
14086,11,2023-11-27,MISC_CLEAR,{}
14086,12,2023-12-27,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.11413695030759557}"
14086,13,2024-01-26,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.4718030824050273}"
14086,13,2024-01-26,ENQUIRY,"{""product"": ""CC""}"
14086,14,2024-02-25,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
14086,14,2024-02-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.1429032537512359}"
14086,15,2024-03-26,ENQUIRY,"{""product"": ""CC""}"
14086,17,2024-05-25,ENQUIRY,"{""product"": ""CC""}"
14086,19,2024-07-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8019883619555621}"
14086,20,2024-08-23,ENQUIRY,"{""product"": ""HL""}"
14086,21,2024-09-22,NEW_ACCOUNT,"{""product"": ""CC""}"
14086,22,2024-10-22,NEW_ACCOUNT,"{""product"": ""CC""}"
14190,0,2023-01-01,NEW_ACCOUNT,"{""product"": ""CC""}"
14190,1,2023-01-31,ENQUIRY,"{""product"": ""CC""}"
14190,1,2023-01-31,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.07183867969085408}"
14190,2,2023-03-02,ENQUIRY,"{""product"": ""CC""}"
14190,2,2023-03-02,NEW_ACCOUNT,"{""product"": ""CC""}"
14190,3,2023-04-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8337918307757914}"
14190,3,2023-04-01,ENQUIRY,"{""product"": ""HL""}"
14190,4,2023-05-01,ENQUIRY,"{""product"": ""CC""}"
14190,6,2023-06-30,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
14190,6,2023-06-30,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.14699161121066723}"
14190,8,2023-08-29,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5849841766821688}"
14190,8,2023-08-29,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.1700574801221229}"
14190,9,2023-09-28,ENQUIRY,"{""product"": ""PL""}"
14190,10,2023-10-28,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.9352644237602072}"
14190,12,2023-12-27,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
14190,12,2023-12-27,ENQUIRY,"{""product"": ""CC""}"
14190,15,2024-03-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7019944210587817}"
14190,15,2024-03-26,ENQUIRY,"{""product"": ""CC""}"
14190,15,2024-03-26,MISC_CLEAR,{}
14190,17,2024-05-25,ENQUIRY,"{""product"": ""PL""}"
14190,19,2024-07-24,ENQUIRY,"{""product"": ""PL""}"
14190,20,2024-08-23,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.7804049671430451}"
14706,0,2023-01-01,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.5409753220017883}"
14706,1,2023-01-31,MISC_CLEAR,{}
14706,2,2023-03-02,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
14706,4,2023-05-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.560174501900809}"
14706,6,2023-06-30,MISC_CLEAR,{}
14706,7,2023-07-30,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.8704341417563679}"
14706,7,2023-07-30,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.07986898694626202}"
14706,7,2023-07-30,MISC_CLEAR,{}
14706,9,2023-09-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4971708329566829}"
14706,10,2023-10-28,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
14706,12,2023-12-27,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5223663646887019}"
14706,12,2023-12-27,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.109301812073992}"
14706,13,2024-01-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4727975797076726}"
14706,13,2024-01-26,ENQUIRY,"{""product"": ""CC""}"
14706,14,2024-02-25,ENQUIRY,"{""product"": ""CC""}"
14706,14,2024-02-25,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.11994290830754813}"
14706,15,2024-03-26,ENQUIRY,"{""product"": ""CC""}"
14706,16,2024-04-25,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.9988006056739851}"
14706,17,2024-05-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7730549569723476}"
14706,17,2024-05-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.05672841655602437}"
14706,18,2024-06-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8638797183617688}"
14706,19,2024-07-24,ENQUIRY,"{""product"": ""HL""}"
14706,19,2024-07-24,NEW_ACCOUNT,"{""product"": ""CC""}"
14706,21,2024-09-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5760085955005636}"
14706,21,2024-09-22,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.10379674322007006}"
14869,0,2023-01-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9894121794685684}"
14869,0,2023-01-01,ENQUIRY,"{""product"": ""CC""}"
14869,0,2023-01-01,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
14869,1,2023-01-31,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.9959829958584951}"
14869,1,2023-01-31,ENQUIRY,"{""product"": ""GL""}"
14869,1,2023-01-31,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
14869,2,2023-03-02,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5088959241605469}"
14869,2,2023-03-02,ENQUIRY,"{""product"": ""PL""}"
14869,3,2023-04-01,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
14869,3,2023-04-01,ENQUIRY,"{""product"": ""CC""}"
14869,3,2023-04-01,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.09257887151298952}"
14869,4,2023-05-01,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.6858069955013802}"
14869,4,2023-05-01,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
14869,5,2023-05-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8564610388308116}"
14869,5,2023-05-31,ENQUIRY,"{""product"": ""HL""}"
14869,6,2023-06-30,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.7850076069233474}"
14869,6,2023-06-30,ENQUIRY,"{""product"": ""CC""}"
14869,6,2023-06-30,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.08278733447135167}"
14869,7,2023-07-30,ENQUIRY,"{""product"": ""CC""}"
14869,7,2023-07-30,MISC_CLEAR,{}
14869,8,2023-08-29,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
14869,8,2023-08-29,MISC_CLEAR,{}
14869,9,2023-09-28,ENQUIRY,"{""product"": ""CC""}"
14869,10,2023-10-28,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.44262058129304827}"
14869,10,2023-10-28,ENQUIRY,"{""product"": ""PL""}"
14869,10,2023-10-28,SPEND,"{""product"": ""PL"", ""intensity"": ""med""}"
14869,11,2023-11-27,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8021971344396139}"
14869,11,2023-11-27,ENQUIRY,"{""product"": ""HL""}"
14869,12,2023-12-27,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.48685269825213506}"
14869,13,2024-01-26,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.6241781145280199}"
14869,13,2024-01-26,ENQUIRY,"{""product"": ""HL""}"
14869,13,2024-01-26,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
14869,14,2024-02-25,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.4790588757440409}"
14869,14,2024-02-25,ENQUIRY,"{""product"": ""CC""}"
14869,15,2024-03-26,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
14869,16,2024-04-25,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.3732125045834515}"
14869,17,2024-05-25,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
14869,18,2024-06-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9652397995052504}"
14869,18,2024-06-24,ENQUIRY,"{""product"": ""PL""}"
14869,19,2024-07-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.86219833971136}"
14869,19,2024-07-24,ENQUIRY,"{""product"": ""HL""}"
14869,20,2024-08-23,LIMIT_CHANGE,"{""product"": ""CC"", ""delta"": 0.2506935949714729}"
14869,21,2024-09-22,ENQUIRY,"{""product"": ""GL""}"
14869,22,2024-10-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.546707111909198}"
14869,22,2024-10-22,ENQUIRY,"{""product"": ""HL""}"
14869,22,2024-10-22,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
15026,0,2023-01-01,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
15026,1,2023-01-31,ENQUIRY,"{""product"": ""CC""}"
15026,2,2023-03-02,ENQUIRY,"{""product"": ""HL""}"
15026,2,2023-03-02,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.14351688293233605}"
15026,3,2023-04-01,NEW_ACCOUNT,"{""product"": ""CC""}"
15026,4,2023-05-01,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.15171855682712287}"
15026,6,2023-06-30,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
15026,6,2023-06-30,ENQUIRY,"{""product"": ""CC""}"
15026,7,2023-07-30,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.809381250577317}"
15026,7,2023-07-30,MISC_CLEAR,{}
15026,8,2023-08-29,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.3270436878387618}"
15026,10,2023-10-28,ENQUIRY,"{""product"": ""PL""}"
15026,11,2023-11-27,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
15026,12,2023-12-27,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9403728345003193}"
15026,13,2024-01-26,ENQUIRY,"{""product"": ""CC""}"
15026,13,2024-01-26,NEW_ACCOUNT,"{""product"": ""PL""}"
15026,14,2024-02-25,MISC_CLEAR,{}
15026,15,2024-03-26,ENQUIRY,"{""product"": ""CC""}"
15026,18,2024-06-24,ENQUIRY,"{""product"": ""GL""}"
15026,19,2024-07-24,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
15026,20,2024-08-23,ENQUIRY,"{""product"": ""CC""}"
15026,20,2024-08-23,MISC_CLEAR,{}
15026,22,2024-10-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.572674507173963}"
15026,22,2024-10-22,ENQUIRY,"{""product"": ""PL""}"
15504,0,2023-01-01,ENQUIRY,"{""product"": ""PL""}"
15504,1,2023-01-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5188241869928628}"
15504,2,2023-03-02,MISC_CLEAR,{}
15504,4,2023-05-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6966335006057556}"
15504,4,2023-05-01,NEW_ACCOUNT,"{""product"": ""CC""}"
15504,5,2023-05-31,ENQUIRY,"{""product"": ""GL""}"
15504,6,2023-06-30,ENQUIRY,"{""product"": ""HL""}"
15504,10,2023-10-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6521050588635451}"
15504,10,2023-10-28,ENQUIRY,"{""product"": ""CC""}"
15504,12,2023-12-27,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.558414665604585}"
15504,14,2024-02-25,ENQUIRY,"{""product"": ""PL""}"
15504,15,2024-03-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5626933892379202}"
15504,18,2024-06-24,ENQUIRY,"{""product"": ""PL""}"
15504,19,2024-07-24,ENQUIRY,"{""product"": ""GL""}"
15504,19,2024-07-24,NEW_ACCOUNT,"{""product"": ""CC""}"
15504,19,2024-07-24,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.11563649400814983}"
15504,20,2024-08-23,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6899999806746802}"
15504,20,2024-08-23,NEW_ACCOUNT,"{""product"": ""CC""}"
15504,21,2024-09-22,MISC_CLEAR,{}
15504,22,2024-10-22,ENQUIRY,"{""product"": ""CC""}"
15504,22,2024-10-22,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.08178257125347771}"
15538,0,2023-01-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.873905688655652}"
15538,0,2023-01-01,ENQUIRY,"{""product"": ""CC""}"
15538,3,2023-04-01,ENQUIRY,"{""product"": ""PL""}"
15538,4,2023-05-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8055953479428448}"
15538,6,2023-06-30,ENQUIRY,"{""product"": ""PL""}"
15538,7,2023-07-30,ENQUIRY,"{""product"": ""GL""}"
15538,8,2023-08-29,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.9818889283519348}"
15538,10,2023-10-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.937849024859936}"
15538,10,2023-10-28,MISC_CLEAR,{}
15538,11,2023-11-27,ENQUIRY,"{""product"": ""CC""}"
15538,12,2023-12-27,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8875551862704476}"
15538,13,2024-01-26,ENQUIRY,"{""product"": ""CC""}"
15538,14,2024-02-25,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.9456935714026695}"
15538,15,2024-03-26,MISC_CLEAR,{}
15538,16,2024-04-25,ENQUIRY,"{""product"": ""CC""}"
15538,16,2024-04-25,MISC_CLEAR,{}
15538,18,2024-06-24,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
15538,20,2024-08-23,ENQUIRY,"{""product"": ""PL""}"
15719,0,2023-01-01,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
15719,1,2023-01-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5745171597632823}"
15719,2,2023-03-02,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
15719,5,2023-05-31,MISC_CLEAR,{}
15719,6,2023-06-30,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7159021807337664}"
15719,6,2023-06-30,MISC_CLEAR,{}
15719,7,2023-07-30,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4508470770836462}"
15719,8,2023-08-29,ENQUIRY,"{""product"": ""PL""}"
15719,9,2023-09-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.3682784348538144}"
15719,9,2023-09-28,ENQUIRY,"{""product"": ""PL""}"
15719,10,2023-10-28,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
15719,10,2023-10-28,ENQUIRY,"{""product"": ""CC""}"
15719,10,2023-10-28,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.13464735673446326}"
15719,13,2024-01-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8452193602536875}"
15719,13,2024-01-26,NEW_ACCOUNT,"{""product"": ""CC""}"
15719,16,2024-04-25,ENQUIRY,"{""product"": ""PL""}"
15719,17,2024-05-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7134210285379639}"
15719,17,2024-05-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.08231321441422215}"
15719,18,2024-06-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5585879301426318}"
15719,18,2024-06-24,ENQUIRY,"{""product"": ""CC""}"
15719,19,2024-07-24,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.3661409377716663}"
15719,19,2024-07-24,MISC_CLEAR,{}
15719,20,2024-08-23,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6642330630060139}"
15719,20,2024-08-23,ENQUIRY,"{""product"": ""PL""}"
15719,20,2024-08-23,MISC_CLEAR,{}
15719,21,2024-09-22,ENQUIRY,"{""product"": ""CC""}"
15719,21,2024-09-22,MISC_CLEAR,{}
15719,22,2024-10-22,ENQUIRY,"{""product"": ""CC""}"
15783,0,2023-01-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9251025097340675}"
15783,1,2023-01-31,ENQUIRY,"{""product"": ""GL""}"
15783,2,2023-03-02,ENQUIRY,"{""product"": ""CC""}"
15783,3,2023-04-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8678849670314521}"
15783,3,2023-04-01,ENQUIRY,"{""product"": ""CC""}"
15783,4,2023-05-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5440875120550963}"
15783,5,2023-05-31,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.48404166313224645}"
15783,6,2023-06-30,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.18818222618214353}"
15783,6,2023-06-30,MISC_CLEAR,{}
15783,7,2023-07-30,ENQUIRY,"{""product"": ""PL""}"
15783,9,2023-09-28,ENQUIRY,"{""product"": ""CC""}"
15783,10,2023-10-28,ENQUIRY,"{""product"": ""CC""}"
15783,10,2023-10-28,MISC_CLEAR,{}
15783,11,2023-11-27,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.628032880581946}"
15783,11,2023-11-27,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.11480935591797595}"
15783,12,2023-12-27,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.5479356839728902}"
15783,13,2024-01-26,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
15783,13,2024-01-26,ENQUIRY,"{""product"": ""CC""}"
15783,14,2024-02-25,ENQUIRY,"{""product"": ""CC""}"
15783,15,2024-03-26,ENQUIRY,"{""product"": ""HL""}"
15783,19,2024-07-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6686694886849132}"
15783,21,2024-09-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5286247009674052}"
15783,21,2024-09-22,ENQUIRY,"{""product"": ""GL""}"
15783,22,2024-10-22,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.8142834976861129}"
15822,0,2023-01-01,ENQUIRY,"{""product"": ""CC""}"
15822,1,2023-01-31,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
15822,2,2023-03-02,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
15822,2,2023-03-02,MISC_CLEAR,{}
15822,4,2023-05-01,ENQUIRY,"{""product"": ""CC""}"
15822,5,2023-05-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.3112769035167521}"
15822,5,2023-05-31,MISC_CLEAR,{}
15822,8,2023-08-29,ENQUIRY,"{""product"": ""PL""}"
15822,8,2023-08-29,NEW_ACCOUNT,"{""product"": ""CC""}"
15822,11,2023-11-27,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.05560937287343662}"
15822,12,2023-12-27,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.8177679405049731}"
15822,12,2023-12-27,NEW_ACCOUNT,"{""product"": ""CC""}"
15822,13,2024-01-26,ENQUIRY,"{""product"": ""PL""}"
15822,14,2024-02-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9558924130541289}"
15822,15,2024-03-26,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.7538105237933608}"
15822,15,2024-03-26,NEW_ACCOUNT,"{""product"": ""PL""}"
15822,16,2024-04-25,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.769082651749325}"
15822,17,2024-05-25,ENQUIRY,"{""product"": ""GL""}"
15822,17,2024-05-25,NEW_ACCOUNT,"{""product"": ""CC""}"
15822,18,2024-06-24,NEW_ACCOUNT,"{""product"": ""CC""}"
15822,20,2024-08-23,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.4315772255089582}"
15822,20,2024-08-23,MISC_CLEAR,{}
15822,21,2024-09-22,ENQUIRY,"{""product"": ""HL""}"
15841,1,2023-01-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.565426857368174}"
15841,3,2023-04-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.40466232093652715}"
15841,3,2023-04-01,ENQUIRY,"{""product"": ""HL""}"
15841,4,2023-05-01,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
15841,4,2023-05-01,MISC_CLEAR,{}
15841,5,2023-05-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8176696357206621}"
15841,5,2023-05-31,MISC_CLEAR,{}
15841,6,2023-06-30,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7596375018205161}"
15841,6,2023-06-30,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.10323308642373132}"
15841,7,2023-07-30,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9491833171610116}"
15841,10,2023-10-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9345537640285346}"
15841,10,2023-10-28,NEW_ACCOUNT,"{""product"": ""CC""}"
15841,11,2023-11-27,MISC_CLEAR,{}
15841,12,2023-12-27,ENQUIRY,"{""product"": ""CC""}"
15841,12,2023-12-27,MISC_CLEAR,{}
15841,13,2024-01-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5649303943205586}"
15841,13,2024-01-26,ENQUIRY,"{""product"": ""PL""}"
15841,14,2024-02-25,ENQUIRY,"{""product"": ""CC""}"
15841,14,2024-02-25,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.15683961252470913}"
15841,17,2024-05-25,ENQUIRY,"{""product"": ""CC""}"
15841,18,2024-06-24,ENQUIRY,"{""product"": ""PL""}"
15841,18,2024-06-24,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.17609692892688822}"
15841,21,2024-09-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.42263361970535457}"
15841,22,2024-10-22,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.7970999403868467}"
15841,22,2024-10-22,ENQUIRY,"{""product"": ""CC""}"
16128,0,2023-01-01,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
16128,0,2023-01-01,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.19409253165268991}"
16128,1,2023-01-31,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.08918053384588134}"
16128,2,2023-03-02,NEW_ACCOUNT,"{""product"": ""CC""}"
16128,4,2023-05-01,ENQUIRY,"{""product"": ""CC""}"
16128,4,2023-05-01,NEW_ACCOUNT,"{""product"": ""CC""}"
16128,5,2023-05-31,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.371036549284215}"
16128,6,2023-06-30,NEW_ACCOUNT,"{""product"": ""CC""}"
16128,7,2023-07-30,ENQUIRY,"{""product"": ""HL""}"
16128,8,2023-08-29,ENQUIRY,"{""product"": ""CC""}"
16128,9,2023-09-28,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
16128,9,2023-09-28,NEW_ACCOUNT,"{""product"": ""CC""}"
16128,11,2023-11-27,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5440950651690084}"
16128,13,2024-01-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.33576466861791715}"
16128,13,2024-01-26,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.1499476496918232}"
16128,14,2024-02-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.32760349437253666}"
16128,14,2024-02-25,ENQUIRY,"{""product"": ""GL""}"
16128,15,2024-03-26,ENQUIRY,"{""product"": ""PL""}"
16128,15,2024-03-26,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.09573106339648482}"
16128,16,2024-04-25,ENQUIRY,"{""product"": ""HL""}"
16128,17,2024-05-25,ENQUIRY,"{""product"": ""PL""}"
16128,20,2024-08-23,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.8639349701857135}"
16128,21,2024-09-22,ENQUIRY,"{""product"": ""CC""}"
16128,22,2024-10-22,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.967868864650193}"
16168,0,2023-01-01,MISC_CLEAR,{}
16168,1,2023-01-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5915031673786202}"
16168,1,2023-01-31,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.06394945541787775}"
16168,3,2023-04-01,SPEND,"{""product"": ""PL"", ""intensity"": ""low""}"
16168,4,2023-05-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7346894182952329}"
16168,4,2023-05-01,ENQUIRY,"{""product"": ""HL""}"
16168,4,2023-05-01,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
16168,6,2023-06-30,ENQUIRY,"{""product"": ""CC""}"
